Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
558,idan~oauthlib,20130530,7,0,9,0,1,6,0,0,0,4
559,idan~oauthlib,20130531,19,5,11,0,5,7,5,0,9,2
565,idan~oauthlib,20130606,0,0,5,0,3,1,0,0,0,11
568,idan~oauthlib,20130609,1,0,3,0,0,1,0,0,0,11
573,idan~oauthlib,20130614,0,0,2,0,1,0,0,0,0,10
576,idan~oauthlib,20130617,4,2,3,0,2,3,2,0,2,11
577,idan~oauthlib,20130618,13,0,1,0,0,0,0,0,13,10
579,idan~oauthlib,20130620,5,1,4,0,3,3,2,0,3,11
580,idan~oauthlib,20130621,4,1,9,0,1,3,1,0,1,11
587,idan~oauthlib,20130628,1,0,1,0,2,0,1,0,1,10
592,idan~oauthlib,20130703,2,0,4,0,3,0,3,0,4,11
593,idan~oauthlib,20130704,1,1,3,0,0,3,0,0,0,11
594,idan~oauthlib,20130705,2,0,2,0,0,0,0,0,2,10
597,idan~oauthlib,20130708,2,1,3,0,2,2,1,0,1,11
598,idan~oauthlib,20130709,7,2,11,0,3,3,1,0,1,4
599,idan~oauthlib,20130710,0,0,3,0,0,0,0,0,0,10
601,idan~oauthlib,20130712,1,0,3,0,1,1,1,0,1,11
605,idan~oauthlib,20130716,0,0,2,0,1,1,1,0,1,11
608,idan~oauthlib,20130719,2,0,3,0,1,0,1,2,2,10
611,idan~oauthlib,20130722,1,0,1,0,0,0,0,2,1,10
612,idan~oauthlib,20130723,1,0,2,0,0,0,0,0,1,10
613,idan~oauthlib,20130724,2,1,1,0,1,1,1,0,1,11
615,idan~oauthlib,20130726,7,1,2,0,1,1,1,0,4,11
620,idan~oauthlib,20130731,0,0,4,0,0,0,0,0,0,10
621,idan~oauthlib,20130801,5,0,6,0,2,0,1,0,5,10
622,idan~oauthlib,20130802,2,0,8,0,2,0,2,0,3,10
623,idan~oauthlib,20130803,3,3,6,0,0,3,0,0,0,11
640,idan~oauthlib,20130820,2,1,1,0,1,1,1,0,1,11
649,idan~oauthlib,20130829,1,0,0,0,1,0,1,0,1,10
652,idan~oauthlib,20130901,1,1,1,0,0,1,0,0,0,11
663,idan~oauthlib,20130912,8,0,0,0,0,0,0,0,0,10
664,idan~oauthlib,20130913,4,0,4,0,0,1,0,0,0,11
667,idan~oauthlib,20130916,4,1,5,0,2,1,1,0,3,11
668,idan~oauthlib,20130917,4,0,1,0,1,0,1,3,0,10
669,idan~oauthlib,20130918,2,1,1,0,5,3,0,3,1,4
670,idan~oauthlib,20130919,5,0,1,0,0,4,0,0,0,11
671,idan~oauthlib,20130920,3,0,0,0,1,0,1,0,3,10
672,idan~oauthlib,20130921,1,0,2,0,0,0,0,11,1,10
673,idan~oauthlib,20130922,2,0,0,0,0,0,0,0,2,10
676,idan~oauthlib,20130925,1,1,2,0,0,1,0,0,0,11
691,idan~oauthlib,20131010,2,1,1,0,1,1,1,0,1,11
693,idan~oauthlib,20131012,2,0,0,0,1,0,1,1,2,10
695,idan~oauthlib,20131014,1,1,2,0,0,1,0,0,0,11
709,idan~oauthlib,20131028,1,0,0,0,1,0,1,0,1,10
710,idan~oauthlib,20131029,1,0,0,0,1,0,1,0,1,10
713,idan~oauthlib,20131101,2,2,5,0,0,2,0,0,0,11
716,idan~oauthlib,20131104,2,0,0,0,1,0,1,0,2,10
717,idan~oauthlib,20131105,2,0,0,0,2,0,2,0,2,10
722,idan~oauthlib,20131110,3,3,3,0,0,4,0,0,0,4
723,idan~oauthlib,20131111,0,0,1,0,0,0,0,1,0,10
724,idan~oauthlib,20131112,1,0,1,0,1,0,1,0,1,10
751,idan~oauthlib,20131209,1,1,3,0,3,2,0,0,0,11
752,idan~oauthlib,20131210,0,0,3,0,1,1,1,0,3,11
765,idan~oauthlib,20131223,1,0,0,0,1,0,1,0,1,10
792,idan~oauthlib,20140119,2,0,0,0,1,0,1,0,2,10
793,idan~oauthlib,20140120,3,2,3,0,0,2,0,0,0,11
815,idan~oauthlib,20140211,1,0,0,0,1,0,1,0,1,10
816,idan~oauthlib,20140212,2,1,1,0,1,1,1,0,1,11
817,idan~oauthlib,20140213,1,1,1,0,0,1,0,0,0,11
849,idan~oauthlib,20140317,1,0,0,0,1,0,1,0,5,10
850,idan~oauthlib,20140318,2,0,1,0,1,1,1,0,2,11
851,idan~oauthlib,20140319,1,0,0,0,0,0,0,0,1,10
852,idan~oauthlib,20140320,0,0,4,0,1,0,0,0,0,10
855,idan~oauthlib,20140323,1,0,4,0,0,0,0,4,1,10
856,idan~oauthlib,20140324,0,0,2,0,0,0,0,10,0,10
857,idan~oauthlib,20140325,2,0,4,0,0,0,0,1,2,10
858,idan~oauthlib,20140326,0,0,5,0,0,0,1,0,0,10
859,idan~oauthlib,20140327,1,0,1,0,1,0,1,0,1,10
862,idan~oauthlib,20140330,2,0,0,0,0,0,0,0,2,10
875,idan~oauthlib,20140412,3,3,3,0,2,3,0,0,0,11
876,idan~oauthlib,20140413,1,0,1,0,1,0,1,0,1,10
878,idan~oauthlib,20140415,4,0,0,0,3,0,3,0,4,10
881,idan~oauthlib,20140418,4,4,5,0,0,4,0,0,0,4
885,idan~oauthlib,20140422,0,0,5,0,0,0,0,0,0,10
893,idan~oauthlib,20140430,1,0,1,0,1,0,1,0,1,10
902,idan~oauthlib,20140509,1,0,0,0,1,0,1,0,1,10
909,idan~oauthlib,20140516,1,0,0,0,0,0,0,0,1,10
915,idan~oauthlib,20140522,3,0,0,0,1,0,1,0,3,10
920,idan~oauthlib,20140527,2,2,6,0,0,3,0,0,0,11
922,idan~oauthlib,20140529,1,0,0,0,1,0,1,0,1,10
927,idan~oauthlib,20140603,3,2,2,0,0,2,0,0,0,11
933,idan~oauthlib,20140609,1,0,0,0,1,0,1,0,1,10
934,idan~oauthlib,20140610,2,1,2,0,0,1,0,0,0,11
944,idan~oauthlib,20140620,1,0,0,0,1,0,1,0,1,10
947,idan~oauthlib,20140623,1,1,1,0,0,1,0,0,0,11
957,idan~oauthlib,20140703,0,0,3,0,0,0,0,0,0,10
960,idan~oauthlib,20140706,11,0,1,0,0,0,0,0,11,10
961,idan~oauthlib,20140707,1,0,0,0,1,1,0,0,0,11
964,idan~oauthlib,20140710,1,0,0,0,1,0,1,0,1,10
969,idan~oauthlib,20140715,1,1,1,0,0,1,0,0,0,11
989,idan~oauthlib,20140804,2,1,1,0,1,1,1,0,1,11
1009,idan~oauthlib,20140824,1,0,3,0,1,0,1,0,1,10
1017,idan~oauthlib,20140901,1,1,6,0,0,2,0,0,0,11
1020,idan~oauthlib,20140904,1,0,0,0,1,0,1,0,1,10
1028,idan~oauthlib,20140912,3,2,1,0,1,2,1,2,1,4
1031,idan~oauthlib,20140915,0,0,1,0,2,0,1,0,1,10
1032,idan~oauthlib,20140916,1,0,0,0,1,0,1,0,1,10
1033,idan~oauthlib,20140917,6,0,4,0,2,0,1,0,6,10
1034,idan~oauthlib,20140918,0,0,17,0,2,2,2,0,2,4
1038,idan~oauthlib,20140922,3,2,13,0,0,3,0,4,1,4
1040,idan~oauthlib,20140924,3,0,1,0,0,2,0,0,1,11
1041,idan~oauthlib,20140925,5,1,2,0,1,1,1,0,0,11
1044,idan~oauthlib,20140928,0,0,0,0,1,0,1,0,4,10
1045,idan~oauthlib,20140929,4,0,3,0,2,0,1,5,6,10
1047,idan~oauthlib,20141001,7,1,3,0,0,3,0,0,6,11
1051,idan~oauthlib,20141005,1,0,0,0,1,0,1,1,1,10
1053,idan~oauthlib,20141007,3,0,0,0,3,0,2,0,3,10
1055,idan~oauthlib,20141009,1,0,0,0,1,0,1,0,1,10
1062,idan~oauthlib,20141016,5,2,5,0,1,2,1,0,1,11
1063,idan~oauthlib,20141017,1,1,2,0,1,1,0,0,0,11
1069,idan~oauthlib,20141023,10,2,4,0,0,5,0,0,0,4
1070,idan~oauthlib,20141024,4,0,6,0,1,0,0,0,0,10
