Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
1180,aio-libs~aioredis,20170817,0,0,0,0,0,1,0,0,0,11
1181,aio-libs~aioredis,20170818,0,0,1,0,1,1,1,0,1,11
1186,aio-libs~aioredis,20170823,0,0,0,0,1,0,1,0,1,10
1190,aio-libs~aioredis,20170827,0,0,1,0,1,0,1,0,1,10
1198,aio-libs~aioredis,20170904,0,0,1,0,1,0,1,0,1,10
1201,aio-libs~aioredis,20170907,1,0,3,0,1,1,1,0,2,11
1203,aio-libs~aioredis,20170909,1,1,2,0,1,2,1,0,2,11
1220,aio-libs~aioredis,20170926,8,8,5,0,3,10,3,0,4,2
1222,aio-libs~aioredis,20170928,1,0,4,0,1,1,0,0,0,11
1225,aio-libs~aioredis,20171001,0,0,2,0,0,0,0,0,1,10
1228,aio-libs~aioredis,20171004,0,0,1,0,1,0,1,0,1,10
1229,aio-libs~aioredis,20171005,0,0,1,0,1,0,1,0,1,10
1231,aio-libs~aioredis,20171007,0,0,2,0,1,0,1,0,4,10
1232,aio-libs~aioredis,20171008,0,0,0,0,0,0,0,0,1,10
1233,aio-libs~aioredis,20171009,2,4,3,0,2,4,2,0,3,4
1234,aio-libs~aioredis,20171010,0,1,2,0,1,1,1,0,1,11
1235,aio-libs~aioredis,20171011,0,0,1,0,1,0,1,0,1,10
1241,aio-libs~aioredis,20171017,0,1,0,0,0,1,0,1,0,5
1242,aio-libs~aioredis,20171018,0,0,0,0,0,0,0,0,1,10
1250,aio-libs~aioredis,20171026,0,0,0,0,0,0,0,0,1,10
1269,aio-libs~aioredis,20171114,0,0,0,0,0,0,0,0,1,10
1275,aio-libs~aioredis,20171120,0,0,0,0,0,0,0,0,1,10
1289,aio-libs~aioredis,20171204,0,0,0,0,0,0,0,0,5,10
