"file_name","degree","modularity_class","modularity_measure"
"astroid/tests/unittest_builder.py","321","0","0.42880250989482227"
"test/data_py3/find_test/__init__.py","198","1","0.42880250989482227"
"astroid/interpreter/__init__.py","67","0","0.42880250989482227"
"astroid/brain/py2gi.py","222","1","0.42880250989482227"
"lookup.py","53","4","0.42880250989482227"
"astroid/brain/brain_pytest.py","77","0","0.42880250989482227"
"patchcomptransformer.py","63","4","0.42880250989482227"
"astroid/tests/data_py3/ssl1/__init__.py","275","2","0.42880250989482227"
"astroid/tests/unittest_objects.py","71","0","0.42880250989482227"
"astroid/tests/data_py3/find_test/nonregr.py","275","2","0.42880250989482227"
"astroid/mixins.py","244","0","0.42880250989482227"
"astroid/tests/data/module.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkgutil_2/package/bar.py","24","3","0.42880250989482227"
"astroid/node_classes.py","243","0","0.42880250989482227"
"brain/py2mechanize.py","198","1","0.42880250989482227"
"astroid/tests/resources.py","206","0","0.42880250989482227"
"astroid/brain/brain_multiprocessing.py","67","0","0.42880250989482227"
"test/data/appl/__init__.py","209","4","0.42880250989482227"
"test/data_py3/format.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/module.py","177","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/subpackage/module.py","148","2","0.42880250989482227"
"test/unittest_inspector.py","211","4","0.42880250989482227"
"test/unittest_builder.py","215","4","0.42880250989482227"
"astroid/tests/data/find_test/module.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/absimp/sidepackage/__init__.py","148","2","0.42880250989482227"
"test/data/absimport.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/invalid_encoding.py","7","0","0.42880250989482227"
"test/regrtest_data/package/hello.py","207","1","0.42880250989482227"
"astroid/tests/testdata/python2/data/ssl1/__init__.py","148","2","0.42880250989482227"
"test/unittest_brain.py","198","1","0.42880250989482227"
"test/unittest_regrtest.py","207","4","0.42880250989482227"
"astroid/tests/data_py3/all.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/module1abs/core.py","148","2","0.42880250989482227"
"test/data_py3/notall.py","198","1","0.42880250989482227"
