project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
nilearn~nilearn,20130830,15,0,1,0,0,0,0,17,12
nilearn~nilearn,20130902,5,0,1,0,0,1,0,0,5
nilearn~nilearn,20130903,3,0,1,0,0,0,0,7,4
nilearn~nilearn,20130904,8,0,9,0,3,1,1,10,8
nilearn~nilearn,20130905,9,0,5,0,1,0,0,1,9
nilearn~nilearn,20130906,4,0,0,0,0,0,0,0,4
nilearn~nilearn,20130909,6,0,0,0,1,0,1,0,6
nilearn~nilearn,20130910,15,0,8,0,0,2,0,0,11
nilearn~nilearn,20130911,8,0,3,0,0,0,0,3,6
nilearn~nilearn,20130912,3,0,5,0,1,0,1,0,3
nilearn~nilearn,20130913,2,1,5,0,2,1,2,0,2
nilearn~nilearn,20130914,2,0,3,0,0,0,0,3,2
nilearn~nilearn,20130915,2,0,4,0,0,0,0,12,2
nilearn~nilearn,20130916,5,0,1,3,0,0,0,4,2
nilearn~nilearn,20130917,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20130918,1,1,0,0,0,1,0,2,0
nilearn~nilearn,20130919,6,1,9,0,1,2,0,1,4
nilearn~nilearn,20130923,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20131001,0,0,0,0,1,0,0,0,0
nilearn~nilearn,20131003,1,0,3,0,1,0,1,0,1
nilearn~nilearn,20131004,1,1,0,0,0,1,0,0,0
nilearn~nilearn,20131005,0,0,3,0,0,0,0,0,0
nilearn~nilearn,20131007,0,0,3,0,1,0,0,0,0
nilearn~nilearn,20131011,11,0,15,0,2,1,1,6,4
nilearn~nilearn,20131012,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20131014,6,2,7,0,2,3,2,0,3
nilearn~nilearn,20131021,1,0,1,0,1,0,1,0,1
nilearn~nilearn,20131022,2,1,4,0,0,1,0,0,0
nilearn~nilearn,20131023,2,0,0,0,1,0,1,0,2
nilearn~nilearn,20131024,1,0,0,0,0,0,0,0,2
nilearn~nilearn,20131025,19,0,5,0,0,1,0,0,3
nilearn~nilearn,20131026,2,0,0,0,0,0,0,0,2
nilearn~nilearn,20131029,0,0,6,0,2,0,0,0,0
nilearn~nilearn,20131030,0,0,7,0,0,0,0,0,0
nilearn~nilearn,20131031,7,0,7,0,1,0,1,0,6
nilearn~nilearn,20131101,2,1,3,0,0,1,0,4,1
nilearn~nilearn,20131103,1,0,0,0,0,0,0,0,1
nilearn~nilearn,20131104,13,0,3,0,1,0,1,3,13
nilearn~nilearn,20131105,15,1,17,0,4,5,2,0,10
nilearn~nilearn,20131106,2,0,17,0,0,2,0,6,2
nilearn~nilearn,20131107,3,1,7,0,0,1,0,0,2
nilearn~nilearn,20131108,1,0,7,0,3,1,2,0,2
nilearn~nilearn,20131109,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20131112,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20131113,6,1,12,0,1,2,1,10,6
nilearn~nilearn,20131114,6,0,0,0,1,0,1,0,5
nilearn~nilearn,20131115,2,0,0,0,0,0,0,0,2
nilearn~nilearn,20131117,1,0,0,0,0,0,0,0,1
nilearn~nilearn,20131118,2,0,1,0,0,0,0,0,2
nilearn~nilearn,20131119,6,0,9,0,1,0,1,5,6
nilearn~nilearn,20131120,3,0,4,0,0,3,0,1,1
nilearn~nilearn,20131121,6,0,7,0,7,1,0,0,0
nilearn~nilearn,20131122,12,0,8,0,1,5,1,0,4
nilearn~nilearn,20131124,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20131125,0,0,0,1,0,0,0,0,0
nilearn~nilearn,20131126,0,0,0,0,1,0,1,0,5
nilearn~nilearn,20131127,2,0,1,0,0,0,0,8,2
nilearn~nilearn,20131129,2,1,1,0,2,1,1,0,1
nilearn~nilearn,20131130,0,0,3,0,0,0,0,0,0
nilearn~nilearn,20131201,0,0,4,0,0,0,0,0,0
nilearn~nilearn,20131202,4,0,0,0,1,0,1,0,3
nilearn~nilearn,20131203,6,0,9,0,0,0,0,15,5
nilearn~nilearn,20131204,3,0,1,2,0,0,0,0,3
nilearn~nilearn,20131205,7,0,8,0,1,0,1,16,8
nilearn~nilearn,20131206,8,0,10,0,1,0,1,10,8
nilearn~nilearn,20131207,0,0,0,0,0,0,0,1,0
nilearn~nilearn,20131208,3,0,4,0,0,0,0,8,3
nilearn~nilearn,20131209,1,0,3,0,0,0,0,0,1
