project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
pycqa~astroid,20101119,1,0,0,0,0,0,0,0,0
pycqa~astroid,20101122,5,0,0,0,0,0,0,0,0
pycqa~astroid,20101123,1,0,0,0,0,0,0,0,0
pycqa~astroid,20101124,1,0,0,0,0,0,0,0,0
pycqa~astroid,20101125,3,0,0,0,0,0,0,0,0
pycqa~astroid,20101129,2,0,0,0,0,0,0,0,0
pycqa~astroid,20101130,5,0,0,0,0,0,0,0,0
pycqa~astroid,20101201,9,0,0,0,0,0,0,0,0
pycqa~astroid,20101202,7,0,0,0,0,0,0,0,0
pycqa~astroid,20101206,1,0,0,0,0,0,0,0,0
pycqa~astroid,20101208,2,0,0,0,0,0,0,0,0
pycqa~astroid,20101209,3,0,0,0,0,0,0,0,0
pycqa~astroid,20101213,1,0,0,0,0,0,0,0,0
pycqa~astroid,20101214,6,0,0,0,0,0,0,0,0
pycqa~astroid,20101215,3,0,0,0,0,0,0,0,0
pycqa~astroid,20101216,1,0,0,0,0,0,0,0,0
pycqa~astroid,20110105,2,0,0,0,0,0,0,0,0
pycqa~astroid,20110106,1,0,0,0,0,0,0,0,0
pycqa~astroid,20110111,9,0,0,0,0,0,0,0,0
pycqa~astroid,20110113,3,0,0,0,0,0,0,0,0
pycqa~astroid,20110118,1,0,0,0,0,0,0,0,0
pycqa~astroid,20110616,1,0,0,0,0,0,0,0,0
pycqa~astroid,20110708,8,0,0,0,0,0,0,0,0
pycqa~astroid,20110711,1,0,0,0,0,0,0,0,0
pycqa~astroid,20110718,1,0,0,0,0,0,0,0,0
pycqa~astroid,20110720,3,0,0,0,0,0,0,0,0
pycqa~astroid,20110907,2,0,0,0,0,0,0,0,0
pycqa~astroid,20110916,2,0,0,0,0,0,0,0,0
pycqa~astroid,20110927,4,0,0,0,0,0,0,0,0
pycqa~astroid,20110929,2,0,0,0,0,0,0,0,0
pycqa~astroid,20111007,4,0,0,0,0,0,0,0,0
pycqa~astroid,20111020,1,0,0,0,0,0,0,0,0
pycqa~astroid,20111025,2,0,0,0,0,0,0,0,0
pycqa~astroid,20111122,1,0,0,0,0,0,0,0,0
pycqa~astroid,20111208,8,0,0,0,0,0,0,0,0
pycqa~astroid,20120119,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120131,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120214,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120424,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120716,2,0,0,0,0,0,0,0,0
pycqa~astroid,20120717,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120718,5,0,0,0,0,0,0,0,0
pycqa~astroid,20120725,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120731,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120801,1,0,0,0,0,0,0,0,0
